APC,LBBB,NORMAL,PVC,RBBB,Class
2.5198442218283006,8.152113485967035,6.017709454896428,12.28304800382446,3.6365950184238613,0
3.9505568201072134,9.042236632998389,7.591077907067267,12.636912533115092,4.8944220022949585,0
7.579016441499894,8.215791611334724,5.335578812785388,12.25895994948457,7.653190302293298,0
2.901609157334533,8.738834454848167,7.078680947722342,12.716269201882774,4.265316959798886,0
3.4117460395324506,8.853059281509148,7.047580888807688,12.666696239651886,3.8947094571259053,0
3.1070101926251823,8.708102087592277,6.952018565361322,12.624660668029318,4.2714652795724355,0
2.7944062964919127,8.404938271220596,6.44883525313745,12.424169648665394,4.44932003532799,0
13.721732050588134,12.254570196853328,11.318750753960334,13.206680481715104,15.430948273581429,0
8.217921223870734,9.037650573196808,6.30692060687228,12.582677767128635,9.438201951247573,0
14.372550880112138,11.873904530763234,11.237910711719529,13.472029203534472,14.974875712154537,0
8.333135716970117,10.1890764764984,9.454197802173365,13.500766427548841,8.559488597140898,0
3.815718256488247,9.020783755150292,7.854358295536958,12.574421764013803,4.731161487402964,0
5.275323500886122,9.862402933089122,9.121610076588986,12.808260853719997,5.9596850117638835,0
3.9431634627466705,8.547088200811917,7.181956017366941,12.433517340777287,4.787703458848629,0
8.735616948337501,9.904134485319162,7.156493284541905,13.12678844826242,9.934381073202196,0
10.968703612735466,9.015944472840534,8.900451628344655,12.385334248940733,10.947986965122809,0
4.3398426636606136,9.183955700206765,7.699557290048227,12.638608823510356,5.197197235142189,0
3.008736045894681,8.347678138634565,6.315514973782132,12.416159700625995,3.7617216479947793,0
3.7712571261584533,9.093446252205934,7.356563975969335,12.740481534716773,5.105147140058756,0
7.7350556573203,10.376527040594471,8.59491007705955,13.422834495668857,8.317993049852342,0
2.788525335820906,8.338920577041387,5.414890125865057,12.757158856082002,2.836139021406054,0
5.167996819167384,5.848615911093056,4.742694571468336,11.445872261247482,5.458271346431844,0
3.799652492231099,9.142330819626842,8.00453575810611,12.641035291929386,4.915524771879476,0
8.117022642527765,9.779085001257593,6.588927297500681,12.99009169449383,8.07718814804227,0
2.9058725925481474,8.392011783339042,6.226803457847635,12.429588744961093,4.166217964779412,0
3.9100065389665013,8.950899237552308,7.635500577442586,12.610048209440363,4.636774555065329,0
4.540975228724055,9.174682744161336,7.9314332547985,12.833418392028268,5.136689462440399,0
3.6641138116527463,8.955766993840099,7.7779798153439,12.586114960709224,4.612020290479925,0
6.389727281044995,9.983057284483769,8.126549858236617,13.33917463640543,6.433799680916734,0
3.712463855921599,9.01157397279499,7.6487851693303,12.68027549894734,4.2630747375044855,0
14.183707007579956,12.2394656005573,11.761063190870544,13.983039757301327,13.972578948163102,0
2.425662570411501,8.507220480901843,6.783648146179684,12.592108443693371,3.488349997531624,0
6.713654321609533,9.194486072476828,7.73505731494595,13.10511601810397,6.165448444302684,0
3.184433209118258,8.502113788535,6.721517502115848,12.476641365458429,4.472912234030589,0
3.1745585125693765,8.798034991503275,7.090301573688285,12.702270260103179,4.06037481175704,0
9.356492959408717,7.171169781696071,5.7456184418059175,11.71667285731309,9.899043106523964,0
9.7671430303247,9.556858511426709,8.017454180312972,12.609976605340542,10.204140407151037,0
3.9601823893663055,8.903227246645182,7.478728882189477,12.556883285850203,4.0110639772902745,0
9.434385908269743,8.348802171028222,8.09940636822796,11.928356806253952,9.152227665346476,0
8.117474983426227,9.559760551812127,7.56915666079087,12.66340202531945,7.486426352954501,0
4.637886898479628,9.50085571692665,8.574268685690624,12.684010844067814,5.4877868360610425,0
3.113224454835787,8.65594288770427,7.154261660969849,12.49795439130498,4.024382889289022,0
4.110019763468472,9.382251237089934,8.136577006678353,12.694841598468427,5.183112896618997,0
5.049387686900959,9.913418286887927,9.23189584408598,12.738609118104867,5.652463417684183,0
2.994259342399521,8.90743040271095,7.315483433819058,12.628491956014058,3.8583276176564962,0
4.535727739326222,9.28085350642743,8.035331308454724,12.704487519794712,5.354139497542922,0
3.835631074858724,9.043169070501662,7.833326068737519,12.576366842350723,4.875073906956355,0
3.5580864125131457,8.86900833153733,7.128219761085093,12.612786916309553,5.030447260523638,0
3.1594568492536967,8.827464564533702,7.560976107435647,12.509763578783142,4.077312599948159,0
4.5833797357242,9.179869529717573,8.070767441250702,12.930684472743014,5.034779366250962,0
3.487078161627576,8.980865733206501,7.908906718900382,12.663777988226734,4.5892234256739375,0
4.05615681727208,9.07488485152401,7.827759409517459,12.571542011789022,4.912629002506217,0
4.547876453426345,9.656814828496938,8.75634196181168,12.853522559092292,4.985910601958108,0
3.784010294955463,9.201056151873633,7.959647604318386,12.848506763486188,4.674996342826938,0
9.180769782982386,8.675046467356053,6.0446107580424355,12.596209369304807,8.293863156960686,0
3.0440239931734596,8.5076823947748,6.1820882347810056,12.511964643964669,3.802667609755853,0
5.823913662185096,8.96257380025942,5.823838358325664,12.921403066720188,6.638911714024398,0
2.662029772596131,8.38215755659146,6.7729847725241585,12.500977276377506,3.6099200924310253,0
3.96307435036264,9.11026369423145,8.202266895400786,12.612158465724539,4.572299575710737,0
3.263248455757922,9.022743806215622,7.644085675305803,12.812492207087725,4.052071072506619,0
4.118960517639392,9.165739979216017,7.853871628742343,12.771025256742877,4.89608720854252,0
9.772846420043068,9.991498334129496,9.83076069984298,12.977991222411237,10.206065780087442,0
4.729446335106564,8.11807815606192,5.875037355230822,12.15855791615146,3.9155886836203715,0
9.619128345030997,10.663989953225263,9.343563561883391,13.149034526330368,9.08948731123846,0
8.242048032285096,10.373109336193066,9.322957387568014,13.48211313432714,8.88952197014201,0
3.967919780416994,9.322897121935828,8.055929171496134,12.740071456811835,5.179727189884311,0
3.513880648128819,8.520470043287148,7.085095188415864,12.504573929645728,4.318807491797586,0
5.503850108353678,9.895203568199653,9.413051421988902,12.913877974029793,5.908706526782597,0
5.930687244598881,10.100287618634198,9.49442414983125,13.128832863248595,6.207543431957451,0
6.124614707855378,9.203350335393791,7.210681606581686,12.887154838833323,5.651798756589064,0
8.278612466369935,9.905393559041245,7.852233109831841,13.044530061626311,8.022995339213757,0
3.683794416218011,8.807345113214563,7.382407117369767,12.527730629422642,4.345077287929655,0
5.263450717670676,9.125739094117973,6.016032449136239,12.972408128325872,4.794989008762153,0
3.7013722871580073,9.063225297208046,7.781090298735128,12.654447895246966,4.60975960622718,0
2.145602405277378,8.443010643982598,6.463977278489736,12.569520783532841,2.8833500703745814,0
3.6799753177041064,8.90723697246102,7.550797914586379,12.56588668210144,4.264146952540616,0
10.1390290543215,10.699675930198628,9.477009033449885,13.270403923792324,9.4998672722237,0
3.8356784345068244,9.207422736115456,8.002627525633356,12.609020325451803,4.75352078529839,0
3.9239237870471473,9.41128641191809,8.056649380986675,12.736263865160808,4.602804309090769,0
3.0973137115333578,8.645022519782593,7.153502597950195,12.521803248919518,3.6111101640435472,0
3.528272736866038,8.90113566511798,7.580736526968035,12.719831087819145,4.5485044127455945,0
4.299687423120855,9.403126848781937,8.229489579920997,12.711246509999134,4.901847170862268,0
3.4484572410818566,9.01010787391273,7.440058393647037,12.555732271900744,4.741148499147426,0
8.399902819489373,10.6611660347317,8.820378675382948,13.303950482610333,9.011148375231524,0
3.0251243300585715,8.586560639115108,6.7070097391815455,12.488253433835053,3.927835640304282,0
3.8945670341899614,8.84405833140785,7.3156088913673765,12.582133959988388,4.190036505676694,0
4.042085074532076,9.649851738852389,8.494136554842111,12.97596917756809,5.207042154889089,0
11.62860706063016,9.960208656593984,8.712082839570213,13.078563323491771,11.285648428322403,0
3.195203287606132,8.911542719085245,7.481351145668756,12.734248146433027,4.189862447000101,0
3.447075401242699,8.871434789877371,7.443365449380833,12.638546851414214,4.866342279902923,0
6.4917446719682905,9.145756954872196,5.580883800889646,12.819215729340225,6.513435769052286,0
4.869425903347339,8.905166379814975,6.39212027902981,12.860506359619475,5.195011805232282,0
3.2188625066393564,8.828668240078926,7.098733588563884,12.571879099981576,4.120032251289639,0
4.756193238840703,9.52394490980155,8.513884962996233,12.709469643820434,5.3704442991417345,0
5.068226386883062,9.923890394776768,9.221828292682714,12.894458951437379,5.723553208627519,0
3.559571460066033,9.0009697265089,7.355037800877295,12.554028223670208,4.7396095317030165,0
4.961052741886951,9.446075425450703,8.6800200772517,12.745827795102919,5.293225452484418,0
3.7895709144631784,9.103208739415619,7.821859282111862,12.795676676322747,4.620424655971402,0
2.4460592989052516,8.540741532260485,6.747991464532846,12.519511841401304,3.27109481655174,0
5.095742399814818,9.642040224610401,8.899050112121213,12.742148396245092,6.019167851956386,0
3.3803784586008536,9.123648266279673,8.03771570428141,12.5907511355583,4.029934764110974,0
5.839564432333837,9.803955992809602,9.516005849224253,12.57328172948121,6.562970169645095,0
3.360551062655917,8.788769986392227,7.416834163921733,12.59919895307822,4.089766937773554,0
5.509447149715797,9.239357442331059,6.119984871275305,12.966924791703294,6.320652242616544,0
7.8971126437994155,9.961676551012028,8.16359611783421,13.032483731715176,7.527226744119584,0
4.494903148323356,9.204689519768243,8.244844939227077,12.605435427782945,5.048676338679905,0
6.369971874383203,9.402898765890114,6.8511373217984755,12.855077999909456,6.842550564989212,0
5.135334995721287,8.864138171434242,5.669145529307365,12.814436220806124,5.93763867846018,0
3.3938154806067358,8.544382131745634,6.750582700820806,12.50046489145043,4.1034925122492885,0
3.568233704886629,8.894409295183179,7.4781242995051675,12.558704137229759,4.435107146818489,0
3.858684482106784,9.08663153976196,7.429078423354723,12.609108680533188,4.855059582611651,0
5.975250575161522,8.327473562333434,5.354266062482474,12.34215979330697,5.1841195817716486,0
6.608213758974333,10.516123788342185,9.116428972800186,12.941139910369742,7.714618677436361,0
4.559789547198551,9.435194460804716,8.23795408664881,12.706738727109466,5.463388290488768,0
5.7909659057457255,6.013257857568845,2.408014692383175,11.47570381335401,7.016866050170079,0
4.0812576179146,9.444814395205393,8.622199557369338,12.730560313175483,4.639812161642356,0
3.690257029377196,8.917428822592736,7.152468568490651,12.559897671249061,4.911773549230924,0
3.5403508112386137,9.116544173721431,7.465358187675081,12.827655027544791,4.595513609576042,0
3.43781062515245,8.80324448703104,7.234817857302093,12.687875005209504,4.144788828676848,0
3.6192565590242065,8.977886370832675,7.566405803971072,12.709266019492897,4.604256066051057,0
2.471280324694407,8.387427573269415,6.640913785600716,12.418807451822657,3.436807973204497,0
4.429932176333007,9.499587179193986,8.251147814439044,12.75649288447896,5.702959961092031,0
8.55910723804133,10.129639347165625,8.166528244377952,13.070660271600065,8.39082026865777,0
3.73971207383679,6.665263539358068,4.276101745597275,11.869295941682937,3.4577141722516975,0
3.540800233527913,8.585204050167897,6.757029260901713,12.640722333306107,3.894482940633918,0
3.686798442376608,9.017290927456388,7.558458256666954,12.673300815008236,4.703509736384439,0
4.545161978517034,8.675832180123173,5.429671152028735,12.90524873421098,5.373486090038279,0
7.418505137913645,9.485821528578658,6.465800654278765,12.972762387611224,7.738342203841735,0
4.114339695201097,6.274137509275333,4.3659414335020195,11.825230807124397,4.123331683906049,0
4.0046194719698045,8.83580857414174,7.777837392381231,12.598659932981315,4.5768290512462215,0
5.394526815353153,9.070222315874691,5.538787150513783,12.986329293953322,6.295890571688434,0
4.119533388797479,8.893833346108716,6.3450634632150384,13.005767600801828,4.205534533373781,0
9.272417968767394,10.206103519653865,8.420821507053056,13.203540461268249,8.612866199322285,0
3.5511676673802928,9.115867278188054,7.8676499090206,12.781917616825476,4.66742942508257,0
9.177006211004622,8.902422496657469,6.161718822742205,12.788291024565464,8.407719458059654,0
3.262447600920865,8.719100304777333,7.176603424537459,12.505258177784055,3.9828120983988806,0
8.195036296514825,8.638018902388248,6.140530723819265,12.542568264087796,8.29155342658204,0
3.5392249042479573,9.103420238000089,7.714460365315721,12.835033692263478,4.452529353271237,0
5.60638454514553,6.893831061627672,3.089657296252277,11.679586261761076,6.927813217999002,0
3.7379590002915624,9.010826418053702,7.597860609166144,12.704060170506137,5.280565521253811,0
3.0078988151757367,8.796181492884127,7.029690803385279,12.613961286187232,4.3663192248271985,0
8.813088986104766,10.49350264203229,8.84483102553372,13.15413173395373,8.738451682726177,0
3.5715925703322147,9.123284215080815,7.710910035508371,12.735417232745698,5.00245445570257,0
8.294709945417464,10.202771634276303,8.402626279847553,12.90318138245118,8.045875675873939,0
5.661059955305431,6.851915229213301,3.1163905076580747,11.681795607749029,6.848533832175986,0
5.109682125181594,8.649088849955614,5.367286943561077,12.631028986190731,6.1379863275739766,0
3.1504800545265153,8.828167898587637,7.043984263668934,12.603162379487156,4.248953631133189,0
4.0255320888050425,9.122781214868464,8.026070692296493,12.668593744827763,4.541921616904042,0
3.5819715499267555,7.791983640110734,4.559064685682376,12.256235552155966,3.598510624484463,0
7.940488686978963,8.558065965182445,7.342584690897924,12.559092405814274,8.408895201380364,0
6.625625915770259,9.5294610065095,6.856350517244449,12.990629509114973,7.091778895436619,0
5.961547832798371,8.747241412207716,5.652270033720926,12.885194696248197,4.8396180222954825,0
9.727735093566793,10.280836277444886,7.596459206083973,13.589735877759203,9.249343323854614,0
4.451514692566419,9.43620520483171,8.434187429324622,12.656789534110446,4.925458289629598,0
3.1867324431619024,9.045674878195745,7.560052518624827,12.758017864092944,4.110303311302014,0
3.7420572668953556,8.581154968863496,5.725878637259889,12.71297216150507,4.12503661562562,0
3.8767811670918997,6.670406004690278,3.8756979375752487,11.960277500617202,3.60257135497227,0
2.795909861207178,8.54915342769262,6.627253802722308,12.541753475682723,3.576928172130172,0
2.4699910648237475,8.4094281749379,6.615506861535403,12.594701262760143,3.5935628651721907,0
8.811698117317599,9.52031557240871,7.232923649787411,13.182863955032794,9.307204214949707,0
3.1789975373168344,8.699223848607009,7.1173965620209785,12.595715651451107,4.830729858856658,0
3.62144633840157,8.96704720539709,7.538242147866268,12.587564051899717,4.571047539824517,0
10.323649480353891,10.774504104172545,9.311060753587476,12.942227467650605,10.1351263060324,0
3.87759957206941,9.441161782394092,8.42841290863671,12.763077875009053,4.884031320282617,0
3.898646970700651,8.861541399497831,7.521160503610406,12.54086209009221,4.7898451153130415,0
3.708998440454892,9.156501262693482,7.677075211845367,12.682231668991163,4.949504596087244,0
6.010296493277503,9.146932378415576,7.521514284674346,13.073849756514328,5.25753330752539,0
3.44531138381415,9.067500811943685,7.484276591307834,12.644596921238758,4.66229182571445,0
3.210748537006283,8.751556580046767,6.813667823168557,12.55156847786644,4.360426614718343,0
14.320488795106984,11.53240481334232,11.719465700853961,13.457766644433745,13.664368529585804,0
9.25776926964268,9.020123922893855,7.081601104550242,12.909853824460146,7.957808234424348,0
5.872222767566079,6.208587762627148,2.3844869307444148,11.519709570558934,7.238933337236274,0
3.0038304106931815,8.660590241179811,6.821476599636894,12.517417930495887,4.053719146505775,0
2.9998369234632754,8.80669141058533,6.626197287735831,12.704782461521019,4.150492086001131,0
2.8109272133429535,8.379621244903733,6.458810747473206,12.497627338785092,3.936159557213947,0
3.709590104637498,8.886836182392285,7.241241958439325,12.646065544148211,4.990764330976061,0
3.1038633636137916,8.603183382061586,7.153494827617488,12.395866543113744,3.492872501886603,0
5.914803793054728,9.012722850978543,7.195628096214238,12.933267745966676,6.549785139290586,0
4.096378047716971,8.333052433049676,6.633250886901843,12.587121828985516,4.455154548028747,0
2.859724471229398,8.476419145807407,6.595854001420275,12.524727961845707,3.9090857313598475,0
